BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,-3.544869,1default
1,2.0,1.0,0.110702,1default
1,3.0,1.0,0.369676,1default
1,4.0,1.0,-0.880994,1default
1,5.0,1.0,3.438788,1default
1,6.0,1.0,-4.549824,1default
1,7.0,1.0,-1.092553,1default
1,8.0,1.0,-4.695284,1default
1,9.0,1.0,0.271029,1default
1,10.0,1.0,-4.575139,1default
1,1.0,2.0,2.027591,1default
1,2.0,2.0,-5.129452,1default
1,3.0,2.0,-0.020292,1default
1,4.0,2.0,6.527389,1default
1,5.0,2.0,17.625898,1default
1,6.0,2.0,15.844825,1default
1,7.0,2.0,36.259365,1default
1,8.0,2.0,26.774569,1default
1,9.0,2.0,38.43864,1default
1,10.0,2.0,18.849243,1default
1,1.0,3.0,5.240154,1default
1,2.0,3.0,5.945149,1default
1,3.0,3.0,12.825136,1default
1,4.0,3.0,23.038233,1default
1,5.0,3.0,19.546604,1default
1,6.0,3.0,27.537428,1default
1,7.0,3.0,29.37355,1default
1,8.0,3.0,28.24825,1default
1,9.0,3.0,22.54138,1default
1,10.0,3.0,20.12804,1default
1,1.0,4.0,8.867195,1default
1,2.0,4.0,11.82219,1default
1,3.0,4.0,10.466243,1default
1,4.0,4.0,13.930145,1default
1,5.0,4.0,12.192669,1default
1,6.0,4.0,19.811003,1default
1,7.0,4.0,17.544529,1default
1,8.0,4.0,17.9351,1default
1,9.0,4.0,6.731112,1default
1,10.0,4.0,2.34503,1default
1,1.0,5.0,1.457406,1default
1,2.0,5.0,4.275983,1default
1,3.0,5.0,5.089671,1default
1,4.0,5.0,9.020892,1default
1,5.0,5.0,7.241024,1default
1,6.0,5.0,14.559599,1default
1,7.0,5.0,28.782068,1default
1,8.0,5.0,23.404493,1default
1,9.0,5.0,15.394182,1default
1,10.0,5.0,7.615722,1default
1,1.0,6.0,10.279798,1default
1,2.0,6.0,5.295806,1default
1,3.0,6.0,13.496379,1default
1,4.0,6.0,5.665281,1default
1,5.0,6.0,15.078752,1default
1,6.0,6.0,17.956799,1default
1,7.0,6.0,28.679806,1default
1,8.0,6.0,17.457735,1default
1,9.0,6.0,23.695812,1default
1,10.0,6.0,20.502337,1default
1,1.0,7.0,3.343556,1default
1,2.0,7.0,0.854875,1default
1,3.0,7.0,17.819374,1default
1,4.0,7.0,11.276918,1default
1,5.0,7.0,13.107215,1default
1,6.0,7.0,19.522696,1default
1,7.0,7.0,21.49584,1default
1,8.0,7.0,18.651546,1default
1,9.0,7.0,25.546402,1default
1,10.0,7.0,13.631994,1default
1,1.0,8.0,8.473611,1default
1,2.0,8.0,5.103936,1default
1,3.0,8.0,17.209812,1default
1,4.0,8.0,10.735062,1default
1,5.0,8.0,24.591675,1default
1,6.0,8.0,23.26506,1default
1,7.0,8.0,18.399805,1default
1,8.0,8.0,15.966576,1default
1,9.0,8.0,12.160122,1default
1,10.0,8.0,18.894047,1default
1,1.0,9.0,10.385276,1default
1,2.0,9.0,5.258436,1default
1,3.0,9.0,0.228837,1default
1,4.0,9.0,12.732516,1default
1,5.0,9.0,16.588394,1default
1,6.0,9.0,22.522696,1default
1,7.0,9.0,23.427195,1default
1,8.0,9.0,15.431953,1default
1,9.0,9.0,21.279861,1default
1,10.0,9.0,15.013054,1default
1,1.0,10.0,15.370876,1default
1,2.0,10.0,12.723074,1default
1,3.0,10.0,11.670101,1default
1,4.0,10.0,11.570248,1default
1,5.0,10.0,18.154093,1default
1,6.0,10.0,21.432152,1default
1,7.0,10.0,24.20693,1default
1,8.0,10.0,21.928802,1default
1,9.0,10.0,18.510307,1default
1,10.0,10.0,17.94615,1default
2,1.0,1.0,-8.663672,1default
2,2.0,1.0,-0.711224,1default
2,3.0,1.0,-6.190461,1default
2,4.0,1.0,-0.965376,1default
2,5.0,1.0,0.627846,1default
2,6.0,1.0,-6.292524,1default
2,7.0,1.0,3.787167,1default
2,8.0,1.0,-5.407311,1default
2,9.0,1.0,1.278998,1default
2,10.0,1.0,3.668429,1default
2,1.0,2.0,9.802033,1default
2,2.0,2.0,4.412,1default
2,3.0,2.0,12.108488,1default
2,4.0,2.0,12.086789,1default
2,5.0,2.0,18.119938,1default
2,6.0,2.0,26.147928,1default
2,7.0,2.0,20.667889,1default
2,8.0,2.0,19.753944,1default
2,9.0,2.0,26.830624,1default
2,10.0,2.0,33.043587,1default
2,1.0,3.0,7.965709,1default
2,2.0,3.0,11.701443,1default
2,3.0,3.0,9.252944,1default
2,4.0,3.0,14.595763,1default
2,5.0,3.0,28.4357,1default
2,6.0,3.0,39.09341,1default
2,7.0,3.0,31.510637,1default
2,8.0,3.0,43.529922,1default
2,9.0,3.0,33.270416,1default
2,10.0,3.0,27.28026,1default
2,1.0,4.0,-0.700777,1default
2,2.0,4.0,7.725821,1default
2,3.0,4.0,13.933561,1default
2,4.0,4.0,19.663334,1default
2,5.0,4.0,36.795593,1default
2,6.0,4.0,35.622677,1default
2,7.0,4.0,36.23626,1default
2,8.0,4.0,30.554302,1default
2,9.0,4.0,35.343613,1default
2,10.0,4.0,27.0464,1default
2,1.0,5.0,5.910593,1default
2,2.0,5.0,7.501002,1default
2,3.0,5.0,4.006562,1default
2,4.0,5.0,12.347371,1default
2,5.0,5.0,27.37047,1default
2,6.0,5.0,33.877567,1default
2,7.0,5.0,38.044655,1default
2,8.0,5.0,27.958939,1default
2,9.0,5.0,16.233385,1default
2,10.0,5.0,15.111902,1default
2,1.0,6.0,9.16394,1default
2,2.0,6.0,16.735865,1default
2,3.0,6.0,14.59516,1default
2,4.0,6.0,9.255957,1default
2,5.0,6.0,18.655565,1default
2,6.0,6.0,30.72568,1default
2,7.0,6.0,32.083836,1default
2,8.0,6.0,40.7019,1default
2,9.0,6.0,31.632992,1default
2,10.0,6.0,20.720928,1default
2,1.0,7.0,12.266203,1default
2,2.0,7.0,7.73225,1default
2,3.0,7.0,20.188915,1default
2,4.0,7.0,13.890767,1default
2,5.0,7.0,28.806982,1default
2,6.0,7.0,37.179333,1default
2,7.0,7.0,28.80437,1default
2,8.0,7.0,44.902542,1default
2,9.0,7.0,27.77189,1default
2,10.0,7.0,25.844753,1default
2,1.0,8.0,0.7721,1default
2,2.0,8.0,10.526919,1default
2,3.0,8.0,12.428739,1default
2,4.0,8.0,10.387286,1default
2,5.0,8.0,11.611435,1default
2,6.0,8.0,45.151875,1default
2,7.0,8.0,39.21054,1default
2,8.0,8.0,30.693535,1default
2,9.0,8.0,33.451233,1default
2,10.0,8.0,24.411055,1default
2,1.0,9.0,1.59724,1default
2,2.0,9.0,5.633738,1default
2,3.0,9.0,1.952049,1default
2,4.0,9.0,10.645255,1default
2,5.0,9.0,32.738003,1default
2,6.0,9.0,28.933758,1default
2,7.0,9.0,21.821918,1default
2,8.0,9.0,21.352188,1default
2,9.0,9.0,50.525833,1default
2,10.0,9.0,26.848303,1default
2,1.0,10.0,3.367465,1default
2,2.0,10.0,19.698895,1default
2,3.0,10.0,17.399271,1default
2,4.0,10.0,8.050895,1default
2,5.0,10.0,26.987736,1default
2,6.0,10.0,35.859955,1default
2,7.0,10.0,39.628635,1default
2,8.0,10.0,35.5397,1default
2,9.0,10.0,43.652477,1default
2,10.0,10.0,32.154156,1default
3,1.0,1.0,-2.276118,1default
3,2.0,1.0,-4.907445,1default
3,3.0,1.0,4.592417,1default
3,4.0,1.0,-0.73895,1default
3,5.0,1.0,3.434569,1default
3,6.0,1.0,0.081168,1default
3,7.0,1.0,-5.067973,1default
3,8.0,1.0,-6.303172,1default
3,9.0,1.0,2.530672,1default
3,10.0,1.0,6.089403,1default
3,1.0,2.0,0.064693,1default
3,2.0,2.0,9.661194,1default
3,3.0,2.0,4.771027,1default
3,4.0,2.0,14.163604,1default
3,5.0,2.0,9.745778,1default
3,6.0,2.0,-0.250134,1default
3,7.0,2.0,9.286697,1default
3,8.0,2.0,8.728165,1default
3,9.0,2.0,8.480844,1default
3,10.0,2.0,4.007164,1default
3,1.0,3.0,19.984388,1default
3,2.0,3.0,11.269083,1default
3,3.0,3.0,7.411195,1default
3,4.0,3.0,6.93584,1default
3,5.0,3.0,13.672578,1default
3,6.0,3.0,25.052563,1default
3,7.0,3.0,24.114914,1default
3,8.0,3.0,19.602257,1default
3,9.0,3.0,14.008099,1default
3,10.0,3.0,30.0462,1default
3,1.0,4.0,16.738476,1default
3,2.0,4.0,1.671577,1default
3,3.0,4.0,10.768011,1default
3,4.0,4.0,3.324872,1default
3,5.0,4.0,15.542253,1default
3,6.0,4.0,23.640362,1default
3,7.0,4.0,26.214832,1default
3,8.0,4.0,16.68905,1default
3,9.0,4.0,23.215837,1default
3,10.0,4.0,27.80283,1default
3,1.0,5.0,3.591078,1default
3,2.0,5.0,11.182088,1default
3,3.0,5.0,-1.968322,1default
3,4.0,5.0,10.525512,1default
3,5.0,5.0,7.082304,1default
3,6.0,5.0,13.372819,1default
3,7.0,5.0,16.210482,1default
3,8.0,5.0,22.951841,1default
3,9.0,5.0,19.884739,1default
3,10.0,5.0,14.914608,1default
3,1.0,6.0,8.275111,1default
3,2.0,6.0,5.863781,1default
3,3.0,6.0,16.184162,1default
3,4.0,6.0,6.937046,1default
3,5.0,6.0,9.159118,1default
3,6.0,6.0,31.460009,1default
3,7.0,6.0,28.430878,1default
3,8.0,6.0,53.0553,1default
3,9.0,6.0,29.683756,1default
3,10.0,6.0,23.79004,1default
3,1.0,7.0,7.515267,1default
3,2.0,7.0,6.652154,1default
3,3.0,7.0,10.574333,1default
3,4.0,7.0,14.511179,1default
3,5.0,7.0,10.404765,1default
3,6.0,7.0,31.04131,1default
3,7.0,7.0,43.62274,1default
3,8.0,7.0,32.38641,1default
3,9.0,7.0,36.102654,1default
3,10.0,7.0,32.46175,1default
3,1.0,8.0,10.143782,1default
3,2.0,8.0,13.616926,1default
3,3.0,8.0,9.838799,1default
3,4.0,8.0,20.369736,1default
3,5.0,8.0,8.364516,1default
3,6.0,8.0,30.688913,1default
3,7.0,8.0,25.690254,1default
3,8.0,8.0,23.877638,1default
3,9.0,8.0,32.55276,1default
3,10.0,8.0,28.48472,1default
3,1.0,9.0,3.358223,1default
3,2.0,9.0,15.669028,1default
3,3.0,9.0,16.313951,1default
3,4.0,9.0,14.145321,1default
3,5.0,9.0,23.76131,1default
3,6.0,9.0,44.11879,1default
3,7.0,9.0,25.306715,1default
3,8.0,9.0,32.060127,1default
3,9.0,9.0,19.310535,1default
3,10.0,9.0,29.438847,1default
3,1.0,10.0,19.902819,1default
3,2.0,10.0,34.81743,1default
3,3.0,10.0,22.542385,1default
3,4.0,10.0,19.86766,1default
3,5.0,10.0,20.768343,1default
3,6.0,10.0,40.31816,1default
3,7.0,10.0,32.450096,1default
3,8.0,10.0,30.395784,1default
3,9.0,10.0,17.325336,1default
3,10.0,10.0,26.056313,1default
4,1.0,1.0,-3.880189,1default
4,2.0,1.0,-0.376105,1default
4,3.0,1.0,-4.724416,1default
4,4.0,1.0,-4.859629,1default
4,5.0,1.0,-0.958947,1default
4,6.0,1.0,-4.469259,1default
4,7.0,1.0,-2.6472,1default
4,8.0,1.0,3.032948,1default
4,9.0,1.0,-1.244642,1default
4,10.0,1.0,-4.834716,1default
4,1.0,2.0,7.023236,1default
4,2.0,2.0,9.320249,1default
4,3.0,2.0,1.924725,1default
4,4.0,2.0,8.480241,1default
4,5.0,2.0,13.034485,1default
4,6.0,2.0,8.670704,1default
4,7.0,2.0,14.334177,1default
4,8.0,2.0,39.661182,1default
4,9.0,2.0,5.849315,1default
4,10.0,2.0,2.088266,1default
4,1.0,3.0,11.864783,1default
4,2.0,3.0,9.657578,1default
4,3.0,3.0,18.01707,1default
4,4.0,3.0,27.036959,1default
4,5.0,3.0,20.3617,1default
4,6.0,3.0,46.58276,1default
4,7.0,3.0,24.208939,1default
4,8.0,3.0,41.766327,1default
4,9.0,3.0,15.029931,1default
4,10.0,3.0,21.371477,1default
4,1.0,4.0,9.952113,1default
4,2.0,4.0,11.494906,1default
4,3.0,4.0,9.59188,1default
4,4.0,4.0,20.68155,1default
4,5.0,4.0,18.232046,1default
4,6.0,4.0,45.23465,1default
4,7.0,4.0,32.100513,1default
4,8.0,4.0,33.338524,1default
4,9.0,4.0,18.378912,1default
4,10.0,4.0,14.016738,1default
4,1.0,5.0,14.969457,1default
4,2.0,5.0,6.755422,1default
4,3.0,5.0,10.069646,1default
4,4.0,5.0,1.180551,1default
4,5.0,5.0,13.933561,1default
4,6.0,5.0,23.810331,1default
4,7.0,5.0,25.179338,1default
4,8.0,5.0,32.21061,1default
4,9.0,5.0,19.013388,1default
4,10.0,5.0,29.464361,1default
4,1.0,6.0,17.89974,1default
4,2.0,6.0,20.077412,1default
4,3.0,6.0,8.991961,1default
4,4.0,6.0,8.675124,1default
4,5.0,6.0,21.059261,1default
4,6.0,6.0,37.448555,1default
4,7.0,6.0,30.660583,1default
4,8.0,6.0,37.367184,1default
4,9.0,6.0,32.66989,1default
4,10.0,6.0,33.331493,1default
4,1.0,7.0,22.186773,1default
4,2.0,7.0,15.500464,1default
4,3.0,7.0,21.58645,1default
4,4.0,7.0,14.633534,1default
4,5.0,7.0,19.332233,1default
4,6.0,7.0,37.822247,1default
4,7.0,7.0,21.095024,1default
4,8.0,7.0,25.60567,1default
4,9.0,7.0,40.91627,1default
4,10.0,7.0,19.771626,1default
4,1.0,8.0,24.097836,1default
4,2.0,8.0,17.599379,1default
4,3.0,8.0,10.043929,1default
4,4.0,8.0,23.338594,1default
4,5.0,8.0,23.866587,1default
4,6.0,8.0,31.626362,1default
4,7.0,8.0,38.218845,1default
4,8.0,8.0,31.499989,1default
4,9.0,8.0,27.33511,1default
4,10.0,8.0,23.446281,1default
4,1.0,9.0,8.850318,1default
4,2.0,9.0,13.068841,1default
4,3.0,9.0,20.003677,1default
4,4.0,9.0,17.744837,1default
4,5.0,9.0,21.558725,1default
4,6.0,9.0,20.741623,1default
4,7.0,9.0,42.5989,1default
4,8.0,9.0,33.056446,1default
4,9.0,9.0,32.077003,1default
4,10.0,9.0,33.90228,1default
4,1.0,10.0,25.213896,1default
4,2.0,10.0,12.882396,1default
4,3.0,10.0,7.351926,1default
4,4.0,10.0,19.284014,1default
4,5.0,10.0,23.206394,1default
4,6.0,10.0,30.375292,1default
4,7.0,10.0,24.169762,1default
4,8.0,10.0,32.56743,1default
4,9.0,10.0,31.541376,1default
4,10.0,10.0,31.178934,1default
5,1.0,1.0,8.799287,1default
5,2.0,1.0,6.95794,1default
5,3.0,1.0,16.885944,1default
5,4.0,1.0,5.116794,1default
5,5.0,1.0,1.930752,1default
5,6.0,1.0,9.688317,1default
5,7.0,1.0,1.102397,1default
5,8.0,1.0,17.819174,1default
5,9.0,1.0,8.625901,1default
5,10.0,1.0,3.686913,1default
5,1.0,2.0,10.230575,1default
5,2.0,2.0,12.379918,1default
5,3.0,2.0,11.310069,1default
5,4.0,2.0,19.470058,1default
5,5.0,2.0,4.366795,1default
5,6.0,2.0,4.448766,1default
5,7.0,2.0,2.718724,1default
5,8.0,2.0,4.064826,1default
5,9.0,2.0,3.507901,1default
5,10.0,2.0,1.967519,1default
5,1.0,3.0,-1.464036,1default
5,2.0,3.0,0.457072,1default
5,3.0,3.0,30.689316,1default
5,4.0,3.0,23.248587,1default
5,5.0,3.0,7.260512,1default
5,6.0,3.0,3.161732,1default
5,7.0,3.0,9.457471,1default
5,8.0,3.0,9.090005,1default
5,9.0,3.0,11.48024,1default
5,10.0,3.0,2.389029,1default
5,1.0,4.0,4.592819,1default
5,2.0,4.0,8.623691,1default
5,3.0,4.0,5.816767,1default
5,4.0,4.0,16.111633,1default
5,5.0,4.0,6.974415,1default
5,6.0,4.0,11.370342,1default
5,7.0,4.0,24.16052,1default
5,8.0,4.0,14.833038,1default
5,9.0,4.0,12.747585,1default
5,10.0,4.0,11.24417,1default
5,1.0,5.0,9.402622,1default
5,2.0,5.0,3.626439,1default
5,3.0,5.0,9.427937,1default
5,4.0,5.0,11.958207,1default
5,5.0,5.0,17.06576,1default
5,6.0,5.0,19.197824,1default
5,7.0,5.0,29.911186,1default
5,8.0,5.0,22.414003,1default
5,9.0,5.0,31.57975,1default
5,10.0,5.0,16.073462,1default
5,1.0,6.0,10.355943,1default
5,2.0,6.0,1.170506,1default
5,3.0,6.0,16.349712,1default
5,4.0,6.0,8.993769,1default
5,5.0,6.0,11.650813,1default
5,6.0,6.0,9.722472,1default
5,7.0,6.0,12.822725,1default
5,8.0,6.0,26.236933,1default
5,9.0,6.0,44.364704,1default
5,10.0,6.0,22.956463,1default
5,1.0,7.0,1.521095,1default
5,2.0,7.0,5.000065,1default
5,3.0,7.0,3.20091,1default
5,4.0,7.0,15.590873,1default
5,5.0,7.0,14.618867,1default
5,6.0,7.0,16.261715,1default
5,7.0,7.0,20.34201,1default
5,8.0,7.0,32.551758,1default
5,9.0,7.0,31.634197,1default
5,10.0,7.0,38.302223,1default
5,1.0,8.0,1.266742,1default
5,2.0,8.0,-1.812416,1default
5,3.0,8.0,10.673985,1default
5,4.0,8.0,7.664342,1default
5,5.0,8.0,23.626902,1default
5,6.0,8.0,22.436504,1default
5,7.0,8.0,31.003538,1default
5,8.0,8.0,32.53287,1default
5,9.0,8.0,25.220526,1default
5,10.0,8.0,32.51861,1default
5,1.0,9.0,13.894584,1default
5,2.0,9.0,9.455462,1default
5,3.0,9.0,9.536027,1default
5,4.0,9.0,13.636012,1default
5,5.0,9.0,24.380116,1default
5,6.0,9.0,26.65985,1default
5,7.0,9.0,34.691055,1default
5,8.0,9.0,33.354195,1default
5,9.0,9.0,42.75079,1default
5,10.0,9.0,33.581627,1default
5,1.0,10.0,4.197025,1default
5,2.0,10.0,7.120276,1default
5,3.0,10.0,4.111638,1default
5,4.0,10.0,10.492161,1default
5,5.0,10.0,20.50515,1default
5,6.0,10.0,14.600986,1default
5,7.0,10.0,26.40409,1default
5,8.0,10.0,31.56649,1default
5,9.0,10.0,33.541443,1default
5,10.0,10.0,31.684828,1default
6,1.0,1.0,8.334179,1default
6,2.0,1.0,11.721132,1default
6,3.0,1.0,21.459476,1default
6,4.0,1.0,37.86203,1default
6,5.0,1.0,10.002943,1default
6,6.0,1.0,8.311476,1default
6,7.0,1.0,8.037434,1default
6,8.0,1.0,28.05618,1default
6,9.0,1.0,23.71309,1default
6,10.0,1.0,44.505344,1default
6,1.0,2.0,11.599581,1default
6,2.0,2.0,18.573795,1default
6,3.0,2.0,4.256294,1default
6,4.0,2.0,4.003347,1default
6,5.0,2.0,14.487874,1default
6,6.0,2.0,10.259506,1default
6,7.0,2.0,6.370678,1default
6,8.0,2.0,19.167486,1default
6,9.0,2.0,31.448355,1default
6,10.0,2.0,12.950304,1default
6,1.0,3.0,2.160393,1default
6,2.0,3.0,10.964301,1default
6,3.0,3.0,9.828151,1default
6,4.0,3.0,4.337663,1default
6,5.0,3.0,8.84851,1default
6,6.0,3.0,13.526717,1default
6,7.0,3.0,9.106881,1default
6,8.0,3.0,7.707538,1default
6,9.0,3.0,18.781536,1default
6,10.0,3.0,32.923443,1default
6,1.0,4.0,15.053437,1default
6,2.0,4.0,19.932957,1default
6,3.0,4.0,6.332505,1default
6,4.0,4.0,4.652289,1default
6,5.0,4.0,4.037703,1default
6,6.0,4.0,16.5673,1default
6,7.0,4.0,8.491492,1default
6,8.0,4.0,6.783148,1default
6,9.0,4.0,17.929674,1default
6,10.0,4.0,14.913202,1default
6,1.0,5.0,16.615116,1default
6,2.0,5.0,32.46356,1default
6,3.0,5.0,9.74859,1default
6,4.0,5.0,27.683489,1default
6,5.0,5.0,19.284416,1default
6,6.0,5.0,25.021421,1default
6,7.0,5.0,23.201975,1default
6,8.0,5.0,8.922847,1default
6,9.0,5.0,13.458005,1default
6,10.0,5.0,16.065224,1default
6,1.0,6.0,18.304375,1default
6,2.0,6.0,18.322456,1default
6,3.0,6.0,3.753012,1default
6,4.0,6.0,13.265533,1default
6,5.0,6.0,26.847902,1default
6,6.0,6.0,23.509369,1default
6,7.0,6.0,10.250264,1default
6,8.0,6.0,16.139961,1default
6,9.0,6.0,38.90797,1default
6,10.0,6.0,30.856472,1default
6,1.0,7.0,21.031939,1default
6,2.0,7.0,16.515062,1default
6,3.0,7.0,10.191197,1default
6,4.0,7.0,13.609894,1default
6,5.0,7.0,21.827143,1default
6,6.0,7.0,27.225212,1default
6,7.0,7.0,32.63634,1default
6,8.0,7.0,38.598366,1default
6,9.0,7.0,25.526913,1default
6,10.0,7.0,35.54372,1default
6,1.0,8.0,13.389695,1default
6,2.0,8.0,11.296407,1default
6,3.0,8.0,8.627709,1default
6,4.0,8.0,18.521559,1default
6,5.0,8.0,28.267939,1default
6,6.0,8.0,46.359547,1default
6,7.0,8.0,32.525036,1default
6,8.0,8.0,29.72394,1default
6,9.0,8.0,33.61156,1default
6,10.0,8.0,38.99195,1default
6,1.0,9.0,8.653024,1default
6,2.0,9.0,22.205858,1default
6,3.0,9.0,6.150681,1default
6,4.0,9.0,19.10219,1default
6,5.0,9.0,33.26921,1default
6,6.0,9.0,44.33939,1default
6,7.0,9.0,47.027176,1default
6,8.0,9.0,34.216503,1default
6,9.0,9.0,36.320843,1default
6,10.0,9.0,40.621136,1default
6,1.0,10.0,10.526517,1default
6,2.0,10.0,12.822123,1default
6,3.0,10.0,2.743436,1default
6,4.0,10.0,19.422644,1default
6,5.0,10.0,45.96295,1default
6,6.0,10.0,46.795925,1default
6,7.0,10.0,59.35425,1default
6,8.0,10.0,65.01612,1default
6,9.0,10.0,58.70109,1default
6,10.0,10.0,53.57988,1default
7,1.0,1.0,18.004816,1default
7,2.0,1.0,29.6269,1default
7,3.0,1.0,18.568571,1default
7,4.0,1.0,26.75287,1default
